ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
100542644,Hyve,,RM 1 199 per month,Selangor - Cyberjaya,Condominium,2,2,1,850 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Minimart","Air-Cond, Cooking Allowed",Selangor
100542699,Evergreen Park,1997,RM 1 050 per month,Selangor - Cheras,Condominium,3,1,2,1152 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Jogging Track, Parking, Security, Playground, Minimart",,Selangor
100542549,Hyve,,RM 1 299 per month,Selangor - Cyberjaya,Condominium,2,2,1,850 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed",Selangor
100542357,Arte @ Subang West,2016,RM 1 800 per month,Selangor - Shah Alam,Condominium,2,1,2,1100 sq.ft.,Partially Furnished,"Lift, Parking, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Selangor
100542336,Perla @ Ara Sentral,,RM 1 300 per month,Selangor - Ara Damansara,Condominium,1,,1,571 sq.ft.,Partially Furnished,"Parking, Security, Playground, Swimming Pool",,Selangor
100542385,Pangsapuri Damai Mewah B,,RM 900 per month,Selangor - Kajang,Apartment,3,1,2,957 sq.ft.,Not Furnished,"Playground, Barbeque area, Parking, Security, Lift, Swimming Pool",,Selangor
100542510,CyberSquare SOHO,2017,RM 800 per month,Selangor - Cyberjaya,Condominium,1,1,1,450 sq.ft.,Partially Furnished,"Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Parking, Gymnasium, Security, Lift","Air-Cond, Cooking Allowed",Selangor
100542132,Indah Cempaka,2010,RM 1 200 per month,Selangor - Ampang,Apartment,1,1,1,850 sq.ft.,Fully Furnished,"Playground, Parking, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor
100542122,Taman Pinggiran Batu Caves Flat,,RM 800 per month,Selangor - Batu Caves,Apartment,3,,2,750 sq.ft.,Partially Furnished,"Sauna, Parking, Playground, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor
100542070,3 Elements,,RM 900 per month,Selangor - Seri Kembangan,Service Residence,1,1,1,647 sq.ft.,Partially Furnished,"Multipurpose hall, Parking, Playground, Gymnasium, Swimming Pool, Security","Air-Cond, Cooking Allowed, Near KTM/LRT",Selangor
100542079,Amcorp Serviced Suites,2005,RM 1 500 per month,Selangor - Petaling Jaya,Studio,1,,1,488 sq.ft.,Fully Furnished,,Air-Cond,Selangor
100542003,Evo SOHO Suites @ Bandar Baru Bangi,2016,RM 2 300 per month,Selangor - Bangi,Service Residence,2,2,2,1217 sq.ft.,Fully Furnished,"Security, Parking, Playground, Swimming Pool",,Selangor
